camara,evidencia,acta_a,fuente_a,acta_b,fuente_b,n_votos,sobra
diputados,misma fecha + mismo recuento,argentinadatos:diputados:271,argentinadatos,ckan_diputados:250,ckan_diputados,257,argentinadatos:diputados:271
diputados,misma fecha + mismo recuento,argentinadatos:diputados:271,argentinadatos,ckan_diputados:251,ckan_diputados,257,argentinadatos:diputados:271
diputados,misma fecha + mismo recuento,argentinadatos:diputados:271,argentinadatos,ckan_diputados:252,ckan_diputados,257,argentinadatos:diputados:271
diputados,misma fecha + mismo recuento,argentinadatos:diputados:271,argentinadatos,ckan_diputados:253,ckan_diputados,257,argentinadatos:diputados:271
diputados,misma fecha + mismo recuento,argentinadatos:diputados:271,argentinadatos,ckan_diputados:254,ckan_diputados,257,argentinadatos:diputados:271
diputados,misma fecha + mismo recuento,argentinadatos:diputados:271,argentinadatos,ckan_diputados:255,ckan_diputados,257,argentinadatos:diputados:271
diputados,misma fecha + mismo recuento,argentinadatos:diputados:271,argentinadatos,ckan_diputados:256,ckan_diputados,257,argentinadatos:diputados:271
diputados,misma fecha + mismo recuento,argentinadatos:diputados:271,argentinadatos,ckan_diputados:257,ckan_diputados,257,argentinadatos:diputados:271
diputados,misma fecha + mismo recuento,argentinadatos:diputados:271,argentinadatos,ckan_diputados:258,ckan_diputados,257,argentinadatos:diputados:271
diputados,misma fecha + mismo recuento,argentinadatos:diputados:271,argentinadatos,ckan_diputados:259,ckan_diputados,257,argentinadatos:diputados:271
diputados,misma fecha + mismo recuento,argentinadatos:diputados:271,argentinadatos,ckan_diputados:260,ckan_diputados,257,argentinadatos:diputados:271
diputados,misma fecha + mismo recuento,argentinadatos:diputados:271,argentinadatos,ckan_diputados:261,ckan_diputados,257,argentinadatos:diputados:271
diputados,misma fecha + mismo recuento,argentinadatos:diputados:271,argentinadatos,ckan_diputados:262,ckan_diputados,257,argentinadatos:diputados:271
diputados,misma fecha + mismo recuento,argentinadatos:diputados:271,argentinadatos,ckan_diputados:263,ckan_diputados,257,argentinadatos:diputados:271
diputados,misma fecha + mismo recuento,argentinadatos:diputados:271,argentinadatos,ckan_diputados:264,ckan_diputados,257,argentinadatos:diputados:271
diputados,misma fecha + mismo recuento,argentinadatos:diputados:271,argentinadatos,ckan_diputados:265,ckan_diputados,257,argentinadatos:diputados:271
diputados,misma fecha + mismo recuento,argentinadatos:diputados:271,argentinadatos,ckan_diputados:266,ckan_diputados,257,argentinadatos:diputados:271
diputados,misma fecha + mismo recuento,argentinadatos:diputados:271,argentinadatos,ckan_diputados:267,ckan_diputados,257,argentinadatos:diputados:271
diputados,misma fecha + mismo recuento,argentinadatos:diputados:271,argentinadatos,ckan_diputados:268,ckan_diputados,257,argentinadatos:diputados:271
diputados,misma fecha + mismo recuento,argentinadatos:diputados:271,argentinadatos,ckan_diputados:269,ckan_diputados,257,argentinadatos:diputados:271
diputados,misma fecha + mismo recuento,argentinadatos:diputados:271,argentinadatos,ckan_diputados:270,ckan_diputados,257,argentinadatos:diputados:271
diputados,misma fecha + mismo recuento,argentinadatos:diputados:271,argentinadatos,ckan_diputados:271,ckan_diputados,257,argentinadatos:diputados:271
diputados,misma fecha + mismo recuento,argentinadatos:diputados:271,argentinadatos,ckan_diputados:272,ckan_diputados,257,argentinadatos:diputados:271
diputados,misma fecha + mismo recuento,argentinadatos:diputados:271,argentinadatos,ckan_diputados:273,ckan_diputados,257,argentinadatos:diputados:271
diputados,misma fecha + mismo recuento,argentinadatos:diputados:271,argentinadatos,ckan_diputados:274,ckan_diputados,257,argentinadatos:diputados:271
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:245,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:246,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:247,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:249,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:250,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:251,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:252,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:253,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:254,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:255,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:256,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:257,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:258,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:259,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:260,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:261,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:262,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:263,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:264,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:265,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:266,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:267,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:268,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:269,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:270,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:271,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:272,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:273,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:272,argentinadatos,ckan_diputados:274,ckan_diputados,257,argentinadatos:diputados:272
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:245,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:246,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:247,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:249,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:250,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:251,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:252,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:253,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:254,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:255,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:256,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:257,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:258,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:259,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:260,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:261,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:262,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:263,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:264,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:265,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:266,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:267,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:268,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:269,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:270,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:271,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:272,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:273,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:274,argentinadatos,ckan_diputados:274,ckan_diputados,257,argentinadatos:diputados:274
diputados,misma fecha + mismo recuento,argentinadatos:diputados:244,argentinadatos,ckan_diputados:244,ckan_diputados,257,argentinadatos:diputados:244
diputados,misma fecha + mismo recuento,argentinadatos:diputados:248,argentinadatos,ckan_diputados:248,ckan_diputados,257,argentinadatos:diputados:248
diputados,misma fecha + mismo recuento,argentinadatos:diputados:230,argentinadatos,ckan_diputados:230,ckan_diputados,257,argentinadatos:diputados:230
diputados,misma fecha + mismo recuento,argentinadatos:diputados:233,argentinadatos,ckan_diputados:233,ckan_diputados,257,argentinadatos:diputados:233
diputados,misma fecha + mismo recuento,argentinadatos:diputados:235,argentinadatos,ckan_diputados:235,ckan_diputados,257,argentinadatos:diputados:235
diputados,misma fecha + mismo recuento,argentinadatos:diputados:238,argentinadatos,ckan_diputados:238,ckan_diputados,257,argentinadatos:diputados:238
diputados,misma fecha + mismo recuento,argentinadatos:diputados:237,argentinadatos,ckan_diputados:237,ckan_diputados,257,argentinadatos:diputados:237
diputados,misma fecha + mismo recuento,argentinadatos:diputados:236,argentinadatos,ckan_diputados:236,ckan_diputados,257,argentinadatos:diputados:236
diputados,misma fecha + mismo recuento,argentinadatos:diputados:231,argentinadatos,ckan_diputados:231,ckan_diputados,257,argentinadatos:diputados:231
diputados,misma fecha + mismo recuento,argentinadatos:diputados:225,argentinadatos,ckan_diputados:225,ckan_diputados,257,argentinadatos:diputados:225
diputados,misma fecha + mismo recuento,argentinadatos:diputados:224,argentinadatos,ckan_diputados:224,ckan_diputados,257,argentinadatos:diputados:224
diputados,misma fecha + mismo recuento,argentinadatos:diputados:223,argentinadatos,ckan_diputados:223,ckan_diputados,257,argentinadatos:diputados:223
diputados,misma fecha + mismo recuento,argentinadatos:diputados:228,argentinadatos,ckan_diputados:228,ckan_diputados,257,argentinadatos:diputados:228
diputados,misma fecha + mismo recuento,argentinadatos:diputados:222,argentinadatos,ckan_diputados:222,ckan_diputados,257,argentinadatos:diputados:222
diputados,misma fecha + mismo recuento,argentinadatos:diputados:214,argentinadatos,ckan_diputados:214,ckan_diputados,257,argentinadatos:diputados:214
diputados,misma fecha + mismo recuento,argentinadatos:diputados:221,argentinadatos,ckan_diputados:221,ckan_diputados,257,argentinadatos:diputados:221
diputados,misma fecha + mismo recuento,argentinadatos:diputados:219,argentinadatos,ckan_diputados:219,ckan_diputados,257,argentinadatos:diputados:219
diputados,misma fecha + mismo recuento,argentinadatos:diputados:220,argentinadatos,ckan_diputados:220,ckan_diputados,257,argentinadatos:diputados:220
diputados,misma fecha + mismo recuento,argentinadatos:diputados:218,argentinadatos,ckan_diputados:218,ckan_diputados,257,argentinadatos:diputados:218
diputados,misma fecha + mismo recuento,argentinadatos:diputados:208,argentinadatos,ckan_diputados:208,ckan_diputados,257,argentinadatos:diputados:208
diputados,misma fecha + mismo recuento,argentinadatos:diputados:208,argentinadatos,ckan_diputados:209,ckan_diputados,257,argentinadatos:diputados:208
diputados,misma fecha + mismo recuento,argentinadatos:diputados:208,argentinadatos,ckan_diputados:210,ckan_diputados,257,argentinadatos:diputados:208
diputados,misma fecha + mismo recuento,argentinadatos:diputados:211,argentinadatos,ckan_diputados:211,ckan_diputados,257,argentinadatos:diputados:211
diputados,misma fecha + mismo recuento,argentinadatos:diputados:205,argentinadatos,ckan_diputados:205,ckan_diputados,257,argentinadatos:diputados:205
diputados,misma fecha + mismo recuento,argentinadatos:diputados:205,argentinadatos,ckan_diputados:206,ckan_diputados,257,argentinadatos:diputados:205
diputados,misma fecha + mismo recuento,argentinadatos:diputados:206,argentinadatos,ckan_diputados:205,ckan_diputados,257,argentinadatos:diputados:206
diputados,misma fecha + mismo recuento,argentinadatos:diputados:206,argentinadatos,ckan_diputados:206,ckan_diputados,257,argentinadatos:diputados:206
diputados,misma fecha + mismo recuento,argentinadatos:diputados:207,argentinadatos,ckan_diputados:207,ckan_diputados,257,argentinadatos:diputados:207
diputados,misma fecha + mismo recuento,argentinadatos:diputados:202,argentinadatos,ckan_diputados:202,ckan_diputados,257,argentinadatos:diputados:202
diputados,misma fecha + mismo recuento,argentinadatos:diputados:213,argentinadatos,ckan_diputados:213,ckan_diputados,257,argentinadatos:diputados:213
diputados,misma fecha + mismo recuento,argentinadatos:diputados:204,argentinadatos,ckan_diputados:204,ckan_diputados,257,argentinadatos:diputados:204
diputados,misma fecha + mismo recuento,argentinadatos:diputados:203,argentinadatos,ckan_diputados:203,ckan_diputados,257,argentinadatos:diputados:203
diputados,misma fecha + mismo recuento,argentinadatos:diputados:142,argentinadatos,ckan_diputados:142,ckan_diputados,257,argentinadatos:diputados:142
diputados,misma fecha + mismo recuento,argentinadatos:diputados:139,argentinadatos,ckan_diputados:139,ckan_diputados,257,argentinadatos:diputados:139
diputados,misma fecha + mismo recuento,argentinadatos:diputados:138,argentinadatos,ckan_diputados:138,ckan_diputados,257,argentinadatos:diputados:138
diputados,misma fecha + mismo recuento,argentinadatos:diputados:140,argentinadatos,ckan_diputados:140,ckan_diputados,257,argentinadatos:diputados:140
diputados,misma fecha + mismo recuento,argentinadatos:diputados:123,argentinadatos,ckan_diputados:123,ckan_diputados,257,argentinadatos:diputados:123
diputados,misma fecha + mismo recuento,argentinadatos:diputados:124,argentinadatos,ckan_diputados:124,ckan_diputados,257,argentinadatos:diputados:124
diputados,misma fecha + mismo recuento,argentinadatos:diputados:130,argentinadatos,ckan_diputados:130,ckan_diputados,257,argentinadatos:diputados:130
diputados,misma fecha + mismo recuento,argentinadatos:diputados:125,argentinadatos,ckan_diputados:125,ckan_diputados,257,argentinadatos:diputados:125
diputados,misma fecha + mismo recuento,argentinadatos:diputados:127,argentinadatos,ckan_diputados:127,ckan_diputados,257,argentinadatos:diputados:127
diputados,misma fecha + mismo recuento,argentinadatos:diputados:129,argentinadatos,ckan_diputados:129,ckan_diputados,257,argentinadatos:diputados:129
diputados,misma fecha + mismo recuento,argentinadatos:diputados:128,argentinadatos,ckan_diputados:128,ckan_diputados,257,argentinadatos:diputados:128
diputados,misma fecha + mismo recuento,argentinadatos:diputados:133,argentinadatos,ckan_diputados:133,ckan_diputados,257,argentinadatos:diputados:133
diputados,misma fecha + mismo recuento,argentinadatos:diputados:131,argentinadatos,ckan_diputados:131,ckan_diputados,257,argentinadatos:diputados:131
diputados,misma fecha + mismo recuento,argentinadatos:diputados:126,argentinadatos,ckan_diputados:126,ckan_diputados,257,argentinadatos:diputados:126
diputados,misma fecha + mismo recuento,argentinadatos:diputados:122,argentinadatos,ckan_diputados:122,ckan_diputados,257,argentinadatos:diputados:122
diputados,misma fecha + mismo recuento,argentinadatos:diputados:111,argentinadatos,ckan_diputados:111,ckan_diputados,257,argentinadatos:diputados:111
diputados,misma fecha + mismo recuento,argentinadatos:diputados:113,argentinadatos,ckan_diputados:113,ckan_diputados,257,argentinadatos:diputados:113
diputados,misma fecha + mismo recuento,argentinadatos:diputados:114,argentinadatos,ckan_diputados:114,ckan_diputados,257,argentinadatos:diputados:114
diputados,misma fecha + mismo recuento,argentinadatos:diputados:115,argentinadatos,ckan_diputados:115,ckan_diputados,257,argentinadatos:diputados:115
diputados,misma fecha + mismo recuento,argentinadatos:diputados:112,argentinadatos,ckan_diputados:112,ckan_diputados,257,argentinadatos:diputados:112
diputados,misma fecha + mismo recuento,argentinadatos:diputados:107,argentinadatos,ckan_diputados:107,ckan_diputados,257,argentinadatos:diputados:107
diputados,misma fecha + mismo recuento,argentinadatos:diputados:108,argentinadatos,ckan_diputados:108,ckan_diputados,257,argentinadatos:diputados:108
diputados,misma fecha + mismo recuento,argentinadatos:diputados:110,argentinadatos,ckan_diputados:110,ckan_diputados,257,argentinadatos:diputados:110
diputados,misma fecha + mismo recuento,argentinadatos:diputados:103,argentinadatos,ckan_diputados:103,ckan_diputados,257,argentinadatos:diputados:103
diputados,misma fecha + mismo recuento,argentinadatos:diputados:105,argentinadatos,ckan_diputados:105,ckan_diputados,257,argentinadatos:diputados:105
diputados,misma fecha + mismo recuento,argentinadatos:diputados:106,argentinadatos,ckan_diputados:106,ckan_diputados,257,argentinadatos:diputados:106
diputados,misma fecha + mismo recuento,argentinadatos:diputados:104,argentinadatos,ckan_diputados:104,ckan_diputados,257,argentinadatos:diputados:104
diputados,misma fecha + mismo recuento,argentinadatos:diputados:101,argentinadatos,ckan_diputados:101,ckan_diputados,257,argentinadatos:diputados:101
diputados,misma fecha + mismo recuento,argentinadatos:diputados:100,argentinadatos,ckan_diputados:100,ckan_diputados,257,argentinadatos:diputados:100
diputados,misma fecha + mismo recuento,argentinadatos:diputados:88,argentinadatos,ckan_diputados:88,ckan_diputados,257,argentinadatos:diputados:88
diputados,misma fecha + mismo recuento,argentinadatos:diputados:89,argentinadatos,ckan_diputados:89,ckan_diputados,257,argentinadatos:diputados:89
diputados,misma fecha + mismo recuento,argentinadatos:diputados:99,argentinadatos,ckan_diputados:99,ckan_diputados,257,argentinadatos:diputados:99
diputados,misma fecha + mismo recuento,argentinadatos:diputados:86,argentinadatos,ckan_diputados:86,ckan_diputados,257,argentinadatos:diputados:86
diputados,misma fecha + mismo recuento,argentinadatos:diputados:87,argentinadatos,ckan_diputados:87,ckan_diputados,257,argentinadatos:diputados:87
diputados,misma fecha + mismo recuento,argentinadatos:diputados:66,argentinadatos,ckan_diputados:66,ckan_diputados,257,argentinadatos:diputados:66
diputados,misma fecha + mismo recuento,argentinadatos:diputados:65,argentinadatos,ckan_diputados:65,ckan_diputados,257,argentinadatos:diputados:65
diputados,misma fecha + mismo recuento,argentinadatos:diputados:67,argentinadatos,ckan_diputados:67,ckan_diputados,257,argentinadatos:diputados:67
diputados,misma fecha + mismo recuento,argentinadatos:diputados:70,argentinadatos,ckan_diputados:70,ckan_diputados,257,argentinadatos:diputados:70
diputados,misma fecha + mismo recuento,argentinadatos:diputados:68,argentinadatos,ckan_diputados:68,ckan_diputados,257,argentinadatos:diputados:68
diputados,misma fecha + mismo recuento,argentinadatos:diputados:69,argentinadatos,ckan_diputados:69,ckan_diputados,257,argentinadatos:diputados:69
diputados,misma fecha + mismo recuento,argentinadatos:diputados:85,argentinadatos,ckan_diputados:85,ckan_diputados,257,argentinadatos:diputados:85
diputados,misma fecha + mismo recuento,argentinadatos:diputados:82,argentinadatos,ckan_diputados:82,ckan_diputados,257,argentinadatos:diputados:82
diputados,misma fecha + mismo recuento,argentinadatos:diputados:80,argentinadatos,ckan_diputados:80,ckan_diputados,257,argentinadatos:diputados:80
diputados,misma fecha + mismo recuento,argentinadatos:diputados:84,argentinadatos,ckan_diputados:84,ckan_diputados,257,argentinadatos:diputados:84
diputados,misma fecha + mismo recuento,argentinadatos:diputados:77,argentinadatos,ckan_diputados:77,ckan_diputados,257,argentinadatos:diputados:77
diputados,misma fecha + mismo recuento,argentinadatos:diputados:78,argentinadatos,ckan_diputados:78,ckan_diputados,257,argentinadatos:diputados:78
diputados,misma fecha + mismo recuento,argentinadatos:diputados:81,argentinadatos,ckan_diputados:81,ckan_diputados,257,argentinadatos:diputados:81
diputados,misma fecha + mismo recuento,argentinadatos:diputados:83,argentinadatos,ckan_diputados:83,ckan_diputados,257,argentinadatos:diputados:83
diputados,misma fecha + mismo recuento,argentinadatos:diputados:75,argentinadatos,ckan_diputados:75,ckan_diputados,257,argentinadatos:diputados:75
diputados,misma fecha + mismo recuento,argentinadatos:diputados:76,argentinadatos,ckan_diputados:76,ckan_diputados,257,argentinadatos:diputados:76
diputados,misma fecha + mismo recuento,argentinadatos:diputados:51,argentinadatos,ckan_diputados:51,ckan_diputados,257,argentinadatos:diputados:51
diputados,misma fecha + mismo recuento,argentinadatos:diputados:55,argentinadatos,ckan_diputados:55,ckan_diputados,257,argentinadatos:diputados:55
diputados,misma fecha + mismo recuento,argentinadatos:diputados:50,argentinadatos,ckan_diputados:50,ckan_diputados,257,argentinadatos:diputados:50
diputados,misma fecha + mismo recuento,argentinadatos:diputados:54,argentinadatos,ckan_diputados:54,ckan_diputados,257,argentinadatos:diputados:54
diputados,misma fecha + mismo recuento,argentinadatos:diputados:52,argentinadatos,ckan_diputados:52,ckan_diputados,257,argentinadatos:diputados:52
diputados,misma fecha + mismo recuento,argentinadatos:diputados:53,argentinadatos,ckan_diputados:53,ckan_diputados,257,argentinadatos:diputados:53
diputados,misma fecha + mismo recuento,argentinadatos:diputados:49,argentinadatos,ckan_diputados:49,ckan_diputados,257,argentinadatos:diputados:49
diputados,misma fecha + mismo recuento,argentinadatos:diputados:59,argentinadatos,ckan_diputados:59,ckan_diputados,257,argentinadatos:diputados:59
diputados,misma fecha + mismo recuento,argentinadatos:diputados:58,argentinadatos,ckan_diputados:58,ckan_diputados,257,argentinadatos:diputados:58
diputados,misma fecha + mismo recuento,argentinadatos:diputados:56,argentinadatos,ckan_diputados:56,ckan_diputados,257,argentinadatos:diputados:56
diputados,misma fecha + mismo recuento,argentinadatos:diputados:178,argentinadatos,ckan_diputados:178,ckan_diputados,257,argentinadatos:diputados:178
diputados,misma fecha + mismo recuento,argentinadatos:diputados:175,argentinadatos,ckan_diputados:175,ckan_diputados,257,argentinadatos:diputados:175
diputados,misma fecha + mismo recuento,argentinadatos:diputados:170,argentinadatos,ckan_diputados:170,ckan_diputados,257,argentinadatos:diputados:170
diputados,misma fecha + mismo recuento,argentinadatos:diputados:164,argentinadatos,ckan_diputados:164,ckan_diputados,257,argentinadatos:diputados:164
diputados,misma fecha + mismo recuento,argentinadatos:diputados:163,argentinadatos,ckan_diputados:163,ckan_diputados,257,argentinadatos:diputados:163
diputados,misma fecha + mismo recuento,argentinadatos:diputados:160,argentinadatos,ckan_diputados:160,ckan_diputados,257,argentinadatos:diputados:160
diputados,misma fecha + mismo recuento,argentinadatos:diputados:162,argentinadatos,ckan_diputados:162,ckan_diputados,257,argentinadatos:diputados:162
diputados,misma fecha + mismo recuento,argentinadatos:diputados:150,argentinadatos,ckan_diputados:150,ckan_diputados,257,argentinadatos:diputados:150
diputados,misma fecha + mismo recuento,argentinadatos:diputados:146,argentinadatos,ckan_diputados:146,ckan_diputados,257,argentinadatos:diputados:146
diputados,misma fecha + mismo recuento,argentinadatos:diputados:146,argentinadatos,ckan_diputados:154,ckan_diputados,257,argentinadatos:diputados:146
diputados,misma fecha + mismo recuento,argentinadatos:diputados:146,argentinadatos,ckan_diputados:157,ckan_diputados,257,argentinadatos:diputados:146
diputados,misma fecha + mismo recuento,argentinadatos:diputados:154,argentinadatos,ckan_diputados:146,ckan_diputados,257,argentinadatos:diputados:154
diputados,misma fecha + mismo recuento,argentinadatos:diputados:154,argentinadatos,ckan_diputados:154,ckan_diputados,257,argentinadatos:diputados:154
diputados,misma fecha + mismo recuento,argentinadatos:diputados:154,argentinadatos,ckan_diputados:157,ckan_diputados,257,argentinadatos:diputados:154
diputados,misma fecha + mismo recuento,argentinadatos:diputados:157,argentinadatos,ckan_diputados:146,ckan_diputados,257,argentinadatos:diputados:157
diputados,misma fecha + mismo recuento,argentinadatos:diputados:157,argentinadatos,ckan_diputados:154,ckan_diputados,257,argentinadatos:diputados:157
diputados,misma fecha + mismo recuento,argentinadatos:diputados:157,argentinadatos,ckan_diputados:157,ckan_diputados,257,argentinadatos:diputados:157
diputados,misma fecha + mismo recuento,argentinadatos:diputados:148,argentinadatos,ckan_diputados:148,ckan_diputados,257,argentinadatos:diputados:148
diputados,misma fecha + mismo recuento,argentinadatos:diputados:148,argentinadatos,ckan_diputados:149,ckan_diputados,257,argentinadatos:diputados:148
diputados,misma fecha + mismo recuento,argentinadatos:diputados:149,argentinadatos,ckan_diputados:148,ckan_diputados,257,argentinadatos:diputados:149
diputados,misma fecha + mismo recuento,argentinadatos:diputados:149,argentinadatos,ckan_diputados:149,ckan_diputados,257,argentinadatos:diputados:149
diputados,misma fecha + mismo recuento,argentinadatos:diputados:143,argentinadatos,ckan_diputados:143,ckan_diputados,257,argentinadatos:diputados:143
diputados,misma fecha + mismo recuento,argentinadatos:diputados:143,argentinadatos,ckan_diputados:144,ckan_diputados,257,argentinadatos:diputados:143
diputados,misma fecha + mismo recuento,argentinadatos:diputados:143,argentinadatos,ckan_diputados:145,ckan_diputados,257,argentinadatos:diputados:143
